Crop Type,Season,Rainfall (mm),Temperature (°C),Humidity (%),Soil Fertility Index,Fertilizer Usage,Market Demand Index,Transportation Cost,Crop Price
17,2,762.61,21.39,68.11,0.96,265.21,1.25,1649.2,28867.46
35,1,545.14,29.59,76.78,0.82,129.66,0.87,1542.23,12079.91
18,1,822.42,21.79,33.94,0.6,231.4,0.76,1717.54,4031.15
6,2,846.28,23.03,88.38,0.74,165.97,0.6,465.94,5927.71
24,2,1104.47,29.52,36.1,0.82,82.28,1.23,647.53,12847.69
52,1,901.31,26.02,51.8,0.59,194.37,0.54,718.24,9642.87
55,1,610.95,31.22,61.85,0.56,110.2,0.72,1288.63,10088.03
87,0,621.65,15.47,39.23,0.49,213.45,0.82,236.95,11585.76
36,0,874.06,33.41,36.6,0.76,55.45,0.8,474.86,9122.12
7,2,787.02,28.97,36.49,0.72,175.87,0.63,1283.07,4545.8
64,1,926.66,35.02,82.17,0.52,156.34,1.46,1804.16,7830.14
5,1,969.48,20.24,78.02,0.46,212.62,0.56,1309.98,4729.54
10,2,908.19,29.26,39.49,0.94,191.24,1.44,1299.99,22011.88
7,0,697.92,18.9,82.83,0.54,262.98,0.91,1916.32,5111.19
57,1,837.59,22.05,71.14,0.44,145.55,0.71,1745.57,7590.54
77,2,1009.46,19.42,73.48,0.79,113.35,1.32,1742.26,6377.15
79,1,678.31,34.83,65.85,0.82,140.85,1.08,299.41,4284.53
9,1,1106.44,35.12,55.47,0.92,177.65,1.06,265.56,6344.95
83,2,1074.95,22.08,71.46,0.55,170.82,1.42,894.69,23504.52
68,0,802.34,33.89,39.35,0.31,248.89,1.23,1576.2,10866.92
32,1,623.7,29.82,49.37,0.78,57.41,1.34,1423.02,8512.15
27,1,936.59,35.64,34.7,0.98,178.33,1.04,285.81,19971.57
29,0,1056.74,22.03,57.05,0.43,135.24,0.95,654.5,8196.53
49,1,860.92,27.6,51.17,0.31,249.08,1.06,1935.16,4199.63
15,1,1171.78,25.09,86.61,0.91,90.19,1.23,346.89,5262.06
86,0,765.86,25.68,67.32,0.62,102.01,1.26,1116.94,10758.41
4,2,822.04,35.87,67.17,0.81,98.63,0.52,1630.03,3065.76
54,2,819.47,18.45,72.15,0.57,294.38,1.06,1595.33,5505.59
6,2,807.97,23.31,78.75,0.58,223.2,0.72,902.9,6166.13
85,2,732.13,39.14,46.03,0.97,118.56,0.76,1842.89,4029.05
80,1,953.08,35.94,77.5,0.83,284.64,1.45,1048.07,13848.35
84,2,604.72,31.58,49.45,0.62,93.57,1.22,1380.86,13312.24
71,1,707.76,32.42,88.91,0.33,295.03,0.57,574.95,14524.73
32,1,1082.2,21.03,84.02,0.5,272.62,0.98,1503.29,8514.09
36,1,1109.54,34.55,66.83,0.38,251.38,1.48,440.89,10018.76
35,1,942.94,34.03,46.02,0.5,106.88,0.62,970.0,11437.55
55,2,962.66,29.65,73.46,0.81,135.47,1.35,1842.7,11218.89
60,2,612.08,37.08,85.63,0.67,281.81,1.13,927.17,5077.4
7,0,605.97,19.89,43.5,0.92,266.17,0.69,804.51,4920.35
17,1,688.78,31.8,57.22,0.61,72.35,1.07,1583.35,27643.62
82,0,661.78,28.68,74.41,0.8,191.54,1.27,756.33,9304.99
46,0,872.8,32.97,38.91,0.76,67.86,1.48,990.35,7956.99
46,2,1074.28,38.22,66.09,0.54,272.04,0.89,860.62,7908.44
6,0,1134.61,33.24,70.07,0.69,101.32,0.7,1132.53,5841.13
64,2,689.95,31.99,43.42,0.33,103.69,1.47,875.04,7358.33
83,1,875.97,21.97,73.36,0.77,101.44,1.26,1465.71,23236.62
26,0,924.69,20.45,31.6,0.56,60.17,1.05,271.19,6093.93
49,1,567.83,36.88,30.0,0.69,296.63,1.16,1816.17,4398.64
88,2,622.69,17.36,50.87,0.75,179.61,0.74,1032.98,9247.15
72,1,628.79,24.95,69.68,0.33,236.72,1.11,1681.67,5597.61
6,2,1167.19,24.14,47.62,0.64,246.3,1.21,257.65,6802.54
34,0,761.82,18.0,58.53,0.61,221.14,1.1,799.14,7605.58
74,0,1128.19,17.79,33.22,0.99,293.61,1.17,1414.96,17966.99
78,1,625.21,31.69,62.44,0.49,242.01,1.12,869.92,7477.28
39,1,1133.66,38.63,87.46,0.52,223.87,0.89,1538.02,9559.23
61,2,954.09,34.46,44.64,0.61,284.08,0.96,1388.68,8610.43
78,1,962.87,23.97,50.76,0.44,195.66,0.56,1319.1,7119.99
62,2,793.71,35.77,89.93,0.58,233.39,0.77,1939.33,6290.94
46,0,620.18,26.22,70.21,0.54,236.23,0.88,1497.74,7458.2
17,0,990.11,20.62,38.75,0.79,283.09,1.41,986.24,28781.46
61,1,821.91,26.23,74.6,0.42,111.21,0.73,1311.7,7895.65
37,1,731.8,35.59,88.45,0.94,192.13,0.98,1151.42,11354.29
61,1,1035.15,24.86,88.1,0.36,190.0,1.32,1839.77,8964.4
41,0,681.44,24.62,70.39,0.56,273.79,0.56,1000.34,6484.86
23,2,1031.98,20.17,43.23,0.58,192.92,0.64,541.19,16624.95
2,0,1039.65,23.42,35.83,0.42,92.25,1.2,1008.1,9099.86
9,0,1088.79,27.76,72.6,0.53,61.26,1.02,455.16,5679.85
56,0,635.28,29.11,88.27,0.37,275.75,1.36,707.12,6231.49
7,0,1141.92,16.39,86.9,0.64,73.52,1.46,1037.41,5425.77
5,1,738.52,39.04,73.56,0.96,203.18,1.48,260.21,6959.64
60,2,575.0,26.91,52.05,0.89,181.49,0.57,1328.72,4046.82
66,1,644.17,18.37,71.25,0.59,85.21,0.59,422.44,22462.15
60,2,1128.96,39.0,42.55,0.78,131.28,0.63,619.59,4394.26
22,2,549.32,26.5,33.25,0.66,163.57,1.19,1232.34,8225.7
9,2,1097.56,35.37,34.09,0.45,90.94,0.85,1525.14,4314.0
88,2,717.15,27.7,76.41,0.56,184.45,1.35,606.06,10444.91
27,0,1098.77,18.13,34.08,0.3,80.53,0.98,1601.69,18138.45
46,1,1163.84,32.52,57.32,0.54,289.44,1.36,484.81,8694.09
40,1,814.14,24.96,87.13,0.43,243.89,1.19,1230.39,9822.38
61,0,746.91,24.49,48.82,0.75,105.84,1.19,1398.88,8872.76
90,0,785.46,37.23,81.35,0.36,146.67,0.71,400.78,5074.32
81,0,753.48,32.92,88.97,0.49,205.97,0.94,1047.53,3558.68
11,0,664.38,39.08,52.09,0.57,191.8,1.18,625.13,18539.42
38,1,598.17,33.94,76.62,0.41,172.77,0.95,996.25,11321.05
73,0,653.2,24.2,88.27,0.51,281.19,0.94,388.13,5069.68
90,0,1002.37,30.6,86.8,0.46,219.59,1.41,1303.47,5951.25
78,0,619.58,20.79,60.92,0.74,259.57,0.72,1161.22,7496.92
91,0,981.2,19.44,39.88,0.69,290.99,1.0,1180.11,5893.39
0,0,992.01,15.7,37.25,0.46,127.37,1.08,474.67,20661.56
28,1,1012.32,24.71,44.87,0.97,264.75,1.15,1547.2,10333.81
19,2,1037.7,23.27,76.21,0.87,261.3,1.33,1327.88,19004.6
91,2,791.06,15.78,60.9,0.36,290.16,0.92,790.6,5002.9
77,2,1047.69,35.22,30.66,0.48,264.33,1.25,983.79,6305.0
56,2,674.78,28.91,36.48,0.36,274.61,0.63,281.39,4980.29
11,0,869.29,36.74,76.44,0.59,158.9,0.6,1276.23,17378.52
63,1,884.72,26.43,56.25,0.58,255.2,0.65,321.23,7962.0
73,0,993.43,18.1,68.87,0.7,259.16,1.3,643.19,6126.76
38,2,921.76,31.38,83.17,0.33,118.87,1.01,1042.56,11443.44
60,2,1150.94,37.12,50.37,0.45,91.6,1.18,1800.3,4656.77
81,0,761.77,18.04,38.78,0.95,99.95,0.64,1413.86,2684.96
81,1,670.72,20.58,86.26,0.83,98.06,1.35,329.55,3713.01
61,0,574.38,15.8,58.24,0.86,90.82,1.33,1848.4,8398.41
2,0,762.39,39.56,87.92,0.7,240.71,1.5,1198.76,10586.8
17,1,619.15,16.51,58.15,0.86,213.76,0.99,1118.22,27963.15
32,2,838.7,27.98,73.54,0.4,245.78,1.27,547.89,8858.63
34,1,537.15,25.51,62.3,0.94,71.91,0.84,402.41,7620.52
8,0,1067.19,21.79,34.68,0.4,72.01,0.65,858.17,3470.88
54,0,1151.02,28.94,54.96,0.58,298.22,0.68,859.17,5059.81
68,0,1129.09,15.04,81.55,0.67,188.29,1.04,1742.37,10592.62
63,1,591.8,31.81,49.72,0.76,251.4,0.78,287.38,8131.72
50,2,813.65,22.03,44.36,0.73,253.79,0.55,1522.34,9555.79
35,0,1107.71,25.64,32.7,0.72,81.06,1.26,849.57,12232.63
37,0,869.8,22.54,67.19,0.93,84.67,1.03,556.97,11259.96
5,1,789.03,16.05,54.29,0.66,190.7,0.7,1518.49,4654.75
64,2,734.47,22.63,47.01,0.9,129.68,0.6,1974.21,6256.82
68,0,1160.81,20.48,31.69,0.91,221.4,0.66,1307.87,10589.22
33,1,758.28,25.7,61.45,0.49,150.56,0.79,340.53,10528.22
20,1,1066.2,36.82,51.21,0.39,243.19,1.28,496.78,8352.96
44,2,1018.09,19.28,54.51,0.63,68.4,1.25,1682.22,5929.64
86,0,630.49,23.39,48.79,0.57,74.43,0.8,1388.04,9247.39
77,0,971.32,34.76,53.4,0.39,225.71,1.41,1480.14,6340.09
84,1,819.41,20.18,79.1,0.45,80.66,0.57,473.25,12586.98
5,0,1129.48,16.46,48.61,0.8,274.59,1.25,475.58,6783.44
21,0,956.89,36.0,85.17,0.73,102.9,0.72,404.51,4820.34
88,2,557.18,22.58,78.47,0.89,88.79,0.67,1233.93,9110.53
22,2,1076.28,39.34,31.75,0.75,144.73,0.77,449.23,8500.98
25,1,593.38,37.46,64.96,0.69,154.89,0.91,321.05,25167.43
25,1,788.38,19.45,88.07,0.34,242.58,0.83,1357.01,24525.37
70,0,1083.21,35.09,70.41,0.36,254.24,0.84,859.87,4838.48
19,1,803.05,16.58,51.34,0.31,209.61,0.9,888.66,17608.81
42,2,720.0,16.65,61.21,0.47,59.13,1.34,1907.84,11755.14
21,0,1054.81,28.48,40.33,0.56,290.84,1.12,932.2,4992.89
4,2,591.84,39.92,85.52,0.42,73.76,1.49,1939.8,4322.45
67,1,923.77,38.81,64.69,0.48,50.22,0.9,729.35,7745.37
55,2,1038.09,37.2,62.89,0.71,71.28,1.21,246.89,11312.31
57,2,1139.54,16.66,75.58,0.99,253.78,0.85,1406.64,8799.07
7,2,1078.66,22.45,72.46,0.61,165.04,1.32,1676.39,5170.8
50,0,981.43,27.55,84.1,0.89,271.32,0.71,364.82,10969.4
79,2,1003.41,26.34,78.15,0.67,188.56,0.79,1197.97,4218.89
17,0,1088.37,17.58,41.46,0.96,134.28,1.06,1525.55,28136.85
85,0,1159.71,28.56,71.91,0.34,248.15,1.27,1175.82,4891.47
13,1,940.5,26.8,55.01,0.97,259.74,0.69,1133.92,5168.86
89,2,961.94,22.12,58.54,0.52,237.73,1.02,929.39,20633.04
43,1,1146.73,16.88,44.37,0.57,68.41,1.0,1914.41,6505.54
91,2,584.09,21.86,47.06,0.51,183.75,1.19,1289.95,5113.2
78,2,598.42,27.65,89.58,0.68,116.19,1.38,1844.56,7863.6
47,2,611.24,38.15,77.63,0.33,176.79,0.71,659.44,8997.55
12,0,781.49,32.13,65.15,0.73,63.87,1.16,1782.47,5082.74
20,0,581.03,26.52,86.08,0.94,112.32,1.44,478.19,8859.82
5,2,911.92,16.73,45.62,0.45,168.59,1.01,408.99,5773.53
49,2,1088.13,37.7,84.86,0.36,149.84,0.9,1428.67,3867.61
40,2,754.73,27.02,69.01,0.39,272.64,1.1,1118.5,9800.46
0,0,752.23,22.12,48.97,0.96,74.62,0.99,385.47,21335.76
49,0,729.32,19.85,35.19,0.79,174.95,0.64,1197.03,3766.3
13,0,608.99,22.32,34.34,0.36,164.27,0.58,400.57,3914.33
35,1,692.79,35.48,78.48,0.83,84.6,0.64,1916.15,11300.78
9,1,547.96,25.53,39.34,0.8,221.5,0.64,643.93,4596.03
30,2,907.44,39.68,63.94,0.45,96.98,0.72,1559.29,3508.0
7,1,798.77,37.95,58.31,0.39,131.29,1.1,1107.81,4796.23
9,0,1032.52,23.55,82.52,0.82,85.8,1.24,558.56,6282.65
52,2,902.58,21.03,79.21,0.79,267.54,0.79,1757.41,9946.55
21,0,736.68,36.87,86.71,0.86,180.87,0.99,312.61,5475.75
68,0,922.73,32.39,36.48,0.55,205.39,1.1,1072.24,11188.22
30,2,772.9,25.83,44.46,0.88,228.72,0.84,685.21,4832.57
49,1,549.49,27.28,78.41,0.48,247.71,1.42,1363.89,4716.99
14,0,614.71,32.34,79.78,0.45,129.19,0.58,1357.99,8387.02
45,0,913.92,18.2,31.52,0.76,76.64,1.42,293.02,6484.27
91,2,736.64,38.7,42.67,0.31,226.72,0.96,1082.59,5398.37
47,0,863.08,35.85,83.98,0.38,272.25,0.81,1264.55,9203.22
37,2,698.0,15.31,79.29,0.4,207.32,1.05,1783.74,10653.72
85,0,932.5,27.42,39.99,0.7,144.92,1.11,1899.98,3983.61
49,1,703.28,29.55,48.18,0.6,213.55,0.93,984.55,4371.48
12,0,1127.99,16.79,38.2,0.7,68.97,0.56,268.6,3822.88
91,1,976.18,17.65,85.35,0.55,67.29,1.02,760.33,5249.39
12,0,562.65,22.9,51.07,0.93,258.35,1.05,1823.53,4109.56
69,0,927.05,35.06,59.61,0.54,228.83,1.26,265.21,5489.43
38,1,630.54,25.44,81.04,0.81,247.04,0.94,1768.35,11764.42
13,1,1029.58,21.72,38.52,0.4,98.29,0.89,369.26,4598.86
67,2,1098.62,17.64,68.8,0.59,211.37,1.42,1613.86,8621.7
85,2,1115.9,28.33,84.54,0.69,124.87,1.34,1900.62,4721.48
20,1,1046.08,39.5,41.43,0.59,202.03,1.24,569.28,8727.8
82,1,706.34,15.87,66.63,0.61,172.63,1.17,1641.92,8421.0
9,2,943.91,31.64,30.04,0.81,136.43,0.96,733.25,5331.36
17,1,536.65,24.95,48.58,0.89,136.07,0.61,428.93,27785.57
72,0,668.0,35.46,32.45,0.82,128.23,1.42,1956.59,5844.2
4,0,584.12,36.38,89.43,0.89,100.72,1.06,1280.61,4441.58
27,1,639.57,22.8,52.32,0.63,97.2,1.24,545.1,19168.21
88,1,1048.84,16.94,46.54,0.79,215.52,1.35,1441.15,10447.06
7,2,1160.96,24.69,80.56,0.74,181.2,1.23,852.71,5866.25
22,2,1130.03,26.15,44.51,0.73,212.64,0.98,1706.89,8463.52
11,0,630.52,15.63,67.21,0.66,267.63,1.07,375.29,18391.37
24,0,708.08,33.19,68.39,0.38,238.23,1.22,1969.04,12728.69
34,2,1034.31,26.27,40.04,0.97,164.8,0.87,1727.94,7428.78
5,0,732.03,19.53,78.57,0.52,194.83,1.33,522.35,6054.74
54,0,890.03,24.2,86.35,0.41,68.7,1.04,503.32,5141.72
22,1,555.1,24.56,71.62,0.38,207.29,1.11,924.8,8587.14
18,2,619.28,32.14,33.87,0.57,96.96,0.9,1612.48,3989.75
40,1,617.27,29.73,52.65,0.61,160.03,1.32,1017.69,10108.75
4,0,1036.32,28.17,59.8,0.81,286.61,1.05,559.4,4800.4
45,0,948.89,30.16,83.43,0.76,186.92,0.87,990.22,6099.83
12,1,539.45,25.4,72.15,0.88,205.31,1.45,443.12,5351.25
73,1,824.58,20.75,50.14,0.8,217.58,0.87,1898.89,4692.21
75,1,571.64,32.71,52.35,0.82,265.11,0.51,1423.37,252404.96
79,0,840.88,37.8,85.5,0.39,294.58,0.6,590.23,3557.08
56,0,1065.81,19.92,38.12,0.35,210.31,1.31,835.42,5385.99
67,1,957.07,17.89,32.67,0.81,294.94,0.73,462.49,8045.99
88,0,1015.63,29.72,77.82,0.4,216.22,1.38,1763.51,10235.1
46,1,1028.15,18.64,55.76,0.64,251.41,0.97,682.38,8128.49
34,1,677.42,17.08,79.66,0.53,261.7,1.24,882.61,7972.54
38,2,976.12,29.58,63.14,0.88,271.84,1.17,976.66,12417.51
22,1,584.39,20.12,66.43,0.43,213.05,1.42,1787.78,8586.37
5,1,676.25,31.62,55.18,0.45,128.61,0.86,740.31,5128.22
72,0,749.56,16.96,50.62,0.32,158.23,1.45,1440.59,5805.78
69,1,534.48,17.03,46.86,0.78,213.46,0.84,1913.23,3786.77
7,0,1001.6,25.11,58.83,0.37,145.48,0.82,1987.86,3916.39
5,0,1055.19,27.55,35.25,0.53,137.98,1.1,1941.16,5584.06
49,0,978.38,29.17,31.18,0.49,173.46,1.47,639.13,4768.93
32,0,907.93,21.82,44.54,0.92,55.08,0.83,647.1,7984.49
41,2,582.66,32.14,78.34,0.32,50.57,0.96,744.27,6339.45
51,2,709.07,33.93,53.72,0.61,71.56,1.23,1263.19,4947.68
43,2,763.35,38.42,59.85,0.85,293.72,1.11,1920.48,7492.53
41,0,818.2,35.91,68.95,0.56,173.55,1.34,392.09,7948.46
77,0,557.63,37.85,49.08,0.67,118.37,1.36,1959.0,6185.19
35,2,595.55,21.7,45.97,0.51,73.72,1.11,1699.79,11644.61
47,0,569.86,18.08,78.76,0.93,159.17,1.32,616.6,10229.86
68,2,896.96,35.89,86.07,0.66,257.16,0.89,1129.41,10896.21
32,2,1043.15,15.42,38.07,0.86,296.8,1.24,838.7,8940.93
55,1,892.99,27.65,40.12,0.52,77.37,1.17,1110.41,10487.0
83,1,597.68,21.96,71.39,0.79,265.46,0.67,1780.56,22528.85
76,0,1162.61,16.11,70.62,0.37,158.48,0.6,1102.48,10318.83
57,2,546.59,33.47,61.11,0.94,209.72,0.76,1477.23,8339.89
88,1,1136.23,33.12,72.54,0.95,120.64,1.29,631.66,10756.63
84,0,1078.75,17.33,38.39,0.59,189.39,0.85,991.72,12807.63
40,2,696.71,15.7,65.66,0.39,164.1,0.7,1804.98,8453.01
88,0,745.33,38.07,44.54,0.91,202.43,0.67,1325.99,9877.92
50,0,957.88,29.68,49.31,0.58,219.84,1.46,1165.01,10834.49
83,0,606.72,23.41,49.35,0.91,130.38,0.84,365.69,23058.84
53,0,888.38,15.1,74.51,0.81,269.53,1.19,665.44,10168.74
59,1,979.31,23.54,71.21,0.75,124.93,0.89,1659.63,5689.01
83,2,639.1,15.35,47.38,0.83,69.49,1.21,1941.01,23014.16
34,2,568.05,34.17,47.1,0.72,294.2,0.7,1529.1,7151.32
51,0,909.1,29.32,70.3,0.39,223.45,1.32,210.27,5612.58
89,0,734.89,37.02,44.86,0.81,254.46,1.23,1217.97,20757.12
58,1,911.77,20.59,77.53,0.84,191.46,0.67,1937.3,4626.55
58,0,1093.2,16.45,30.55,0.93,118.95,0.97,1341.25,5026.44
49,2,789.64,38.28,77.9,0.9,168.72,0.73,336.42,4440.95
3,2,541.18,28.08,34.27,0.37,173.03,0.55,1694.36,12729.37
77,2,1059.75,34.55,30.66,0.31,81.59,0.8,1083.44,5188.19
42,2,568.69,20.68,75.17,0.83,136.32,1.28,498.2,13054.69
28,0,1116.8,29.16,61.9,0.73,60.52,0.94,1288.41,9889.59
35,2,1058.12,26.27,67.2,0.39,195.25,1.26,1786.34,12385.61
75,0,644.39,24.49,35.71,0.36,118.94,1.06,1055.46,252563.81
50,1,1174.54,28.97,49.08,0.65,215.74,1.32,1686.6,10687.82
66,1,648.39,38.5,88.64,0.75,187.33,0.56,884.37,22973.78
17,0,1084.86,20.03,60.87,0.76,226.24,0.59,1337.08,27511.39
21,2,1085.23,39.32,79.34,0.56,150.49,1.12,504.21,5402.42
55,1,1034.06,23.13,48.47,0.32,213.28,1.24,1127.42,10647.63
48,2,902.5,18.97,57.47,0.77,92.43,0.89,1376.85,8504.05
43,0,591.18,24.83,33.8,0.38,101.21,0.7,1358.93,5788.76
45,0,616.9,26.34,53.42,0.96,224.77,1.13,1203.27,6243.73
79,0,1042.77,26.15,52.54,0.37,71.54,1.37,1284.33,4157.77
83,1,711.78,15.99,46.35,0.46,179.84,0.61,1199.08,22076.63
42,2,990.32,16.83,40.78,0.94,218.24,0.53,1452.29,11360.66
36,1,1064.2,23.83,74.82,0.66,83.24,0.63,1558.29,8460.38
75,1,1036.7,26.23,63.0,0.61,95.64,1.07,779.12,253253.93
2,0,1152.49,17.96,83.94,0.94,200.43,1.17,1383.97,9658.76
27,1,649.28,36.03,68.65,0.61,179.61,1.42,792.06,19696.77
45,1,1140.26,27.01,61.02,0.45,87.25,0.8,1933.46,5591.12
16,2,745.14,16.44,45.71,0.52,266.06,1.06,663.57,5413.81
68,2,713.48,29.97,48.6,0.74,249.28,0.61,713.22,10260.51
84,1,1138.09,16.74,71.26,0.63,167.02,1.4,1101.5,13866.77
4,0,599.29,28.64,72.58,0.35,198.85,0.96,1943.33,3834.19
91,2,585.56,25.1,58.31,0.44,165.75,0.96,389.5,5070.51
74,0,648.34,23.47,30.17,0.57,222.94,0.81,287.33,16928.71
36,2,648.44,18.63,51.68,0.33,174.8,1.4,1946.87,9094.01
89,1,851.17,25.37,45.21,0.56,178.29,1.4,452.96,21196.18
40,0,1153.74,31.73,78.61,0.43,166.43,0.52,1675.25,8878.86
24,2,663.24,30.46,57.97,0.49,154.39,0.63,1773.36,11406.01
62,2,755.63,26.09,34.26,0.55,274.21,1.27,327.68,7118.69
2,2,632.8,27.46,69.78,0.54,231.38,0.71,1020.51,8789.36
60,0,600.5,19.86,36.11,0.44,215.82,0.88,551.05,4190.84
18,2,1102.31,37.45,38.58,0.7,214.02,1.4,1420.25,5971.04
57,1,762.05,16.22,87.71,0.8,119.52,0.53,1851.63,7673.54
60,0,1070.55,28.36,62.04,0.5,267.67,0.99,1831.24,4604.94
29,1,1025.28,31.88,48.68,0.81,142.58,0.63,1179.64,8327.91
60,0,798.7,37.98,39.94,0.91,269.29,1.48,1719.4,5550.91
57,1,923.24,32.89,63.78,0.42,214.33,0.65,1724.32,7844.17
40,0,1054.68,38.16,51.23,0.94,104.93,1.18,1261.5,10466.79
61,2,686.98,34.88,38.98,0.89,85.81,1.08,1829.79,8821.88
23,0,564.05,19.98,73.23,0.44,242.99,0.97,1611.06,16467.88
14,2,734.67,20.45,81.39,0.45,294.76,0.61,232.24,8900.4
21,0,1055.82,29.99,35.4,0.38,285.38,0.68,1909.77,4136.03
90,1,636.35,33.64,73.94,0.94,159.44,1.12,573.45,6095.8
52,2,808.6,36.44,45.87,0.95,205.49,1.01,1894.25,10353.58
11,1,921.66,29.86,86.66,0.85,291.88,1.22,885.84,18989.93
67,2,1126.55,23.0,73.16,0.75,142.65,1.02,700.93,8587.35
51,2,917.35,22.79,63.63,0.47,163.49,1.03,533.59,5189.63
12,1,1014.64,32.65,86.66,0.66,263.3,1.35,492.98,5435.18
89,0,683.79,26.16,30.2,0.77,267.2,0.56,1083.88,19623.88
59,1,608.89,33.45,77.9,0.36,264.88,0.63,897.41,4569.25
36,2,1175.17,24.81,77.79,0.6,94.06,1.18,817.59,9757.03
58,2,1045.84,35.47,78.83,0.74,295.41,1.27,998.07,6310.63
30,0,1100.0,32.09,38.63,0.54,286.83,1.43,1751.76,4932.52
24,0,650.18,18.8,69.39,0.79,246.38,0.65,825.26,12455.96
69,2,811.38,32.86,78.32,0.9,145.89,0.91,1677.86,4527.67
54,2,804.89,30.28,48.45,0.32,230.32,0.91,1801.86,5191.6
65,2,1168.73,24.62,80.08,0.33,155.38,1.4,1056.16,8370.72
49,1,623.07,30.42,85.04,0.49,277.67,1.45,910.77,4699.48
60,1,616.85,27.28,86.57,0.72,268.44,1.17,868.35,4969.38
23,0,902.32,38.96,54.7,0.56,100.61,1.07,1374.92,17015.61
66,0,919.73,26.19,45.39,0.75,294.33,1.06,566.46,24312.34
7,2,1169.05,17.1,69.59,0.36,232.24,1.39,719.08,5473.13
86,1,585.58,28.33,59.62,0.96,171.21,1.46,1307.1,11073.62
76,0,766.31,18.93,79.12,0.93,166.14,0.51,1904.61,10556.1
62,0,820.99,19.58,86.17,0.58,189.67,1.19,248.88,7308.79
34,2,741.77,20.41,44.89,0.54,107.43,0.54,1151.45,6359.62
86,1,597.75,21.4,74.24,0.73,69.72,1.06,776.19,10213.41
73,0,1131.51,20.6,66.45,0.46,133.06,0.91,1615.81,4773.34
13,0,627.62,33.19,39.63,0.41,97.54,1.47,1724.71,5474.48
19,1,1053.36,18.03,52.75,0.43,185.96,1.07,1288.96,17804.84
84,2,622.76,15.26,59.07,0.67,125.04,1.04,713.55,12854.05
42,2,1020.12,22.96,71.81,0.33,70.85,0.51,1983.75,10671.59
51,2,784.6,38.86,46.21,0.31,87.45,0.85,1424.52,4039.67
20,1,1049.79,31.84,77.44,0.37,152.52,1.19,1099.17,8269.54
55,1,566.63,23.19,46.58,0.94,117.3,0.76,1846.8,10101.26
87,0,546.87,25.22,89.05,0.48,237.97,0.85,1123.79,11912.61
91,1,958.31,29.35,79.16,0.6,262.49,1.21,960.68,6341.93
40,2,928.06,17.98,56.17,0.74,241.05,0.73,1968.84,9061.0
62,0,882.75,18.06,62.29,0.39,251.55,0.62,936.81,6158.2
80,0,890.4,33.91,49.9,0.5,234.07,0.62,1252.25,11579.43
2,2,1089.96,38.31,56.96,0.32,53.21,1.28,290.96,9407.13
56,0,883.99,33.6,30.61,0.95,185.06,1.2,573.12,6213.54
47,1,742.48,33.22,64.29,0.97,57.34,1.48,1722.63,9898.78
81,1,1006.63,19.15,41.73,0.42,56.85,0.88,438.67,2992.0
23,0,905.89,29.66,73.75,0.68,63.82,0.68,1056.26,16821.98
17,0,1088.58,17.81,34.44,0.37,57.58,0.84,1024.09,27430.05
27,0,998.39,26.31,83.94,0.83,295.46,0.57,1754.05,19098.7
57,2,931.92,27.97,49.7,0.5,277.44,1.08,1043.84,8758.47
62,1,777.14,35.43,30.08,0.91,225.3,0.54,1893.7,5760.05
54,1,1062.85,26.34,48.03,0.98,52.74,0.6,1262.97,5113.4
86,1,916.21,19.91,34.11,0.83,217.49,1.47,1503.93,11326.53
18,1,844.46,31.67,57.36,0.83,151.48,0.56,650.98,4854.83
6,2,909.87,17.58,32.06,0.61,92.23,0.92,946.33,5669.83
32,1,579.12,31.05,30.86,0.7,222.13,1.16,1521.94,8215.55
11,2,654.93,30.34,71.58,0.93,206.29,0.89,1094.54,18014.89
48,2,545.0,26.76,84.39,0.53,142.52,0.6,1799.86,8392.55
3,1,655.89,37.69,88.59,0.52,70.76,1.36,1030.73,14742.58
57,2,844.54,17.82,41.48,0.49,257.27,0.79,1470.34,7876.72
80,2,733.76,21.98,76.26,0.52,267.33,1.09,1079.07,12103.67
3,1,828.63,19.06,46.09,0.9,83.91,1.42,1779.99,14857.03
68,1,812.53,38.97,33.17,0.53,90.91,1.45,574.02,10780.62
66,0,575.58,35.64,75.77,0.31,78.74,1.41,1186.16,23331.77
75,2,1148.46,30.09,61.66,0.44,88.74,1.33,757.79,253660.32
0,2,600.37,21.71,33.75,0.67,262.21,0.5,982.33,20353.69
65,1,534.96,22.13,36.1,0.48,90.4,1.08,1823.25,7518.5
73,2,1091.2,23.74,80.23,0.3,218.64,0.74,469.87,4703.51
57,2,953.53,25.28,42.34,0.78,69.7,0.56,1697.99,7489.29
9,0,714.22,39.04,63.93,0.77,140.75,1.16,1979.87,5469.07
25,1,776.27,33.07,65.51,0.58,178.57,0.71,654.15,25030.15
20,0,588.43,37.48,48.48,0.41,73.19,1.34,1552.41,7611.39
71,1,898.31,24.22,83.05,0.75,89.08,1.28,1273.59,15299.75
42,1,611.03,26.45,48.46,0.82,66.93,1.31,370.53,12294.04
86,1,649.66,39.41,42.11,0.34,71.96,0.83,1637.65,9618.11
89,1,723.66,37.8,69.82,0.59,189.47,0.52,459.51,19513.69
78,2,938.53,16.33,68.65,0.97,52.17,1.16,835.58,8207.78
7,1,986.47,21.89,38.2,0.83,146.06,0.79,290.06,4940.17
70,0,894.82,24.43,61.33,0.32,234.39,1.03,878.0,4551.51
